episode,global_step,reward,avg10,length,success,goal_touched,collision,timeout,min_dist,avg_speed_ms,end_reason,elapsed_s,act0_mean,act0_std,act0_min,act0_max,act1_mean,act1_std,act1_min,act1_max,obs_mean,obs_std,obs_min,obs_max,actor_loss,critic_loss,policy_entropy,entropy_coef,value_residual,grad_norm_actor,grad_norm_critic,grad_norm_rnn,lr_actor,lr_critic,alpha,alpha_loss,target_update_magnitude,replay_buffer_size,recurrent_cell
1,2211,-500.3161,-500.3161,2211,0,0,0,0,3.8546,1.285,low_score,34.8,-0.857398,0.075853,-0.899821,-0.122956,5.726811,0.425983,1.770086,5.999466,0.331557,0.44211,-1.0,1.037875,,,,,,,,,,,,,,0,lstm
2,3936,-500.034,-500.175,1725,0,0,0,0,3.9596,1.302,low_score,61.0,-0.846205,0.101151,-0.899696,0.451126,5.643543,0.553295,1.961771,5.999486,0.300942,0.443331,-1.0,1.071272,,,,,,,,,,,,,,0,lstm
3,6160,-500.459,-500.2697,2224,0,0,0,0,3.8777,1.286,low_score,95.1,-0.856496,0.079364,-0.899748,0.338102,5.711586,0.457617,1.42519,5.999096,0.332463,0.442675,-1.0,1.041692,,,,,,,,,,,,,,0,lstm
4,8490,-500.1704,-500.2449,2330,0,0,0,0,3.7374,1.286,low_score,138.8,-0.855783,0.105858,-0.899849,0.399031,5.70303,0.483597,1.839329,5.999256,0.335427,0.440597,-1.0,1.010586,-0.002508,0.007905,1.899862,0.006742,0.036455,0.288273,0.023921,0.248884,3.7e-05,,,,,0,lstm
5,10625,-500.04,-500.2039,2135,0,0,0,0,3.982,1.307,low_score,169.5,-0.843567,0.098881,-0.899692,0.340365,5.650947,0.590253,0.845113,5.999563,0.315967,0.445032,-0.999999,1.074272,,,,,,,,,,,,,,0,lstm
6,12739,-500.3093,-500.2215,2114,0,0,0,0,3.9003,1.291,low_score,201.7,-0.853296,0.087664,-0.899761,0.482689,5.699924,0.493982,1.442481,5.999492,0.327456,0.44348,-1.0,1.050023,,,,,,,,,,,,,,0,lstm
7,14898,-500.3761,-500.2436,2159,0,0,0,0,3.8574,1.289,low_score,234.7,-0.854466,0.086668,-0.899896,0.520417,5.721,0.464474,1.620691,5.999466,0.330874,0.442641,-1.0,1.03731,,,,,,,,,,,,,,0,lstm
8,17197,-500.1335,-500.2298,2299,0,0,0,0,3.8475,1.285,low_score,275.7,-0.856803,0.08912,-0.899893,0.488361,5.702603,0.488659,1.832578,5.999503,0.331575,0.440284,-1.0,1.034846,-0.015974,0.008841,1.900024,0.006726,0.037289,0.305785,0.015589,0.260518,4.9e-05,,,,,0,lstm
9,19459,-500.2183,-500.2285,2262,0,0,0,0,3.7373,1.289,low_score,308.6,-0.85433,0.093872,-0.899902,0.479044,5.712185,0.477164,0.557545,5.999397,0.335593,0.44199,-1.0,1.011479,,,,,,,,,,,,,,0,lstm
10,21699,-500.4118,-500.2469,2240,0,0,0,0,3.8763,1.289,low_score,343.3,-0.854953,0.082937,-0.899847,0.310085,5.705359,0.455822,0.863555,5.998094,0.332567,0.442344,-1.0,1.041893,,,,,,,,,,,,,,0,lstm
11,23900,-500.2338,-500.2386,2201,0,0,0,0,3.8594,1.294,low_score,377.2,-0.851779,0.090037,-0.899754,0.08416,5.68592,0.52999,0.984523,5.998717,0.330068,0.44239,-1.0,1.039293,,,,,,,,,,,,,,0,lstm
12,26017,-500.3612,-500.2713,2117,0,0,0,0,3.9244,1.301,low_score,414.7,-0.847767,0.095032,-0.899961,0.211695,5.692027,0.516992,1.065002,5.999594,0.324099,0.443566,-1.0,1.057902,-0.010864,0.008382,1.900697,0.00671,0.036077,0.372702,0.022602,0.322334,6.1e-05,,,,,0,lstm
13,28257,-500.589,-500.2843,2240,0,0,0,0,3.8059,1.294,low_score,448.1,-0.851511,0.095166,-0.899937,0.148735,5.705309,0.485785,0.830633,5.999167,0.333996,0.441673,-1.0,1.023972,,,,,,,,,,,,,,0,lstm
14,30449,-500.5828,-500.3256,2192,0,0,0,0,3.8512,1.287,low_score,481.6,-0.856265,0.076041,-0.899805,0.017733,5.692974,0.495646,1.424656,5.999241,0.330473,0.442475,-0.999999,1.037445,,,,,,,,,,,,,,0,lstm
15,32770,-500.6532,-500.3869,2321,0,0,0,0,3.7208,1.292,low_score,516.8,-0.852486,0.095894,-0.899896,0.340043,5.701306,0.50709,1.463262,5.999435,0.331624,0.440705,-1.0,1.008018,,,,,,,,,,,,,,0,lstm
16,34985,-500.1032,-500.3663,2215,0,0,0,0,3.8832,1.294,low_score,556.3,-0.851946,0.091263,-0.899779,0.318469,5.706663,0.476537,1.191115,5.999208,0.330033,0.442348,-1.0,1.044838,-0.019001,0.007864,1.901345,0.006693,0.033781,0.291755,0.025694,0.242432,7.3e-05,,,,,0,lstm
17,37297,-500.6553,-500.3942,2312,0,0,0,0,3.7896,1.287,low_score,590.5,-0.856275,0.082864,-0.899844,-0.068592,5.723576,0.439551,1.900303,5.999367,0.335536,0.440696,-1.0,1.020097,,,,,,,,,,,,,,0,lstm
18,39489,-500.4777,-500.4286,2192,0,0,0,0,3.9256,1.294,low_score,623.8,-0.850953,0.089458,-0.899821,0.43039,5.703159,0.490742,0.749503,5.999759,0.325168,0.443327,-1.0,1.056951,,,,,,,,,,,,,,0,lstm
19,41770,-500.3647,-500.4433,2281,0,0,0,0,3.8399,1.291,low_score,657.8,-0.853661,0.085248,-0.899729,0.095351,5.71581,0.476105,0.675002,5.998965,0.332287,0.440858,-1.0,1.032799,,,,,,,,,,,,,,0,lstm
